"","time","DAX","SMI","CAC","FTSE"
"459",1992.9709521248,1670.04,2188.4,2005.9,2878.4
"460",1992.97525551372,1657.06,2190.3,1990.8,2869.9
"461",1992.97955890264,1658.36,2184,1974.7,2838.8
"462",1992.98386229155,1667.64,2196,1995.3,2832.2
"463",1992.98816568047,1654.6,2184.9,1984,2822.1
"464",1992.99246906939,1658.13,2188.3,1986.9,2821.8
"465",1992.99677245831,1658.13,2188.3,1986.9,2821.8
"466",1993.00107584723,1658.13,2188.3,1986.9,2821.8
"467",1993.00537923615,1671.54,2181.7,2018.1,2846.8
"468",1993.00968262507,1674.95,2165.7,2015.4,2842.1
"469",1993.01398601399,1674.67,2160.5,1988.6,2839.7
"470",1993.0182894029,1678.65,2162.9,1986.7,2824.4
"471",1993.02259279182,1687.14,2166.3,1968.9,2830
"472",1993.02689618074,1680.06,2170.8,1949.3,2856.1
"473",1993.03119956966,1666.49,2178.1,1931.9,2869.6
"474",1993.03550295858,1680.01,2177.3,1944.5,2881.1
"475",1993.0398063475,1656.03,2162.3,1916.6,2843.8
"476",1993.04410973642,1643.53,2140.4,1911.6,2822.3
"477",1993.04841312534,1636.59,2124.7,1927.4,2832.7
"478",1993.05271651426,1630.88,2138.2,1942.5,2797.3
"479",1993.05701990317,1618.6,2123.2,1920.6,2786.8
"480",1993.06132329209,1626.83,2129.7,1939,2813.1
"481",1993.06562668101,1632,2152.8,1937,2813.1
"482",1993.06993006993,1619.92,2160,1923.6,2812.6
"483",1993.07423345885,1628.88,2165.8,1926.3,2796.5
"484",1993.07853684777,1617.74,2165.4,1920.5,2786.3
"485",1993.08284023669,1607.7,2162.6,1878.6,2793.7
"486",1993.08714362561,1616.45,2179.1,1877.2,2829.7
"487",1993.09144701452,1613.46,2191.1,1854.5,2836.1
"488",1993.09575040344,1632.99,2191.5,1872.7,2860.8
"489",1993.10005379236,1636.02,2183.3,1879.9,2849.3
"490",1993.10435718128,1632.35,2186.3,1851.7,2847
"491",1993.1086605702,1630.37,2205.2,1835.7,2858.1
"492",1993.11296395912,1619.26,2227.2,1846.4,2847.3
"493",1993.11726734804,1606.64,2227,1836.8,2819.7
"494",1993.12157073696,1606.64,2227,1836.8,2816.8
"495",1993.12587412587,1613.98,2232.9,1836.8,2812.2
"496",1993.13017751479,1608.58,2237.4,1861.4,2825.6
"497",1993.13448090371,1623.05,2243.5,1891.1,2837.7
"498",1993.13878429263,1617.18,2247.5,1890.4,2846.9
"499",1993.14308768155,1633.18,2267.1,1904.6,2855.3
"500",1993.14739107047,1627.21,2271.6,1888.7,2840.7
"501",1993.15169445939,1627.21,2271.6,1888.7,2840.7
"502",1993.15599784831,1625.59,2253.8,1872.8,2849.2
"503",1993.16030123722,1628.53,2259.8,1875.8,2863
"504",1993.16460462614,1630.56,2269,1867.9,2852.8
"505",1993.16890801506,1638.47,2284.2,1859.7,2829.9
"506",1993.17321140398,1660.88,2309.7,1887.9,2844.8
"507",1993.1775147929,1662.28,2294.5,1893.7,2844.4
"508",1993.18181818182,1679.69,2312.5,1915.2,2866.9
"509",1993.18612157074,1679.69,2309.2,1911.2,2860
"510",1993.19042495966,1685.85,2308.6,1920.4,2861.8
"511",1993.19472834857,1686.44,2293.8,1916.8,2885.5
"512",1993.19903173749,1684.57,2274,1897.9,2870
"513",1993.20333512641,1689.93,2294.6,1918.8,2883
"514",1993.20763851533,1681.47,2323.4,1900.3,2875.7
"515",1993.21194190425,1687.14,2318,1910.3,2879.4
"516",1993.21624529317,1697.26,2329.5,1929.2,2903.4
"517",1993.22054868209,1698.33,2335,1935.3,2907.6
"518",1993.22485207101,1690.96,2323.9,1942.4,2900.7
"519",1993.22915545992,1692.16,2335.8,1963.3,2894.7
"520",1993.23345884884,1699.52,2347.3,1960.8,2887.5
"521",1993.23776223776,1712.33,2369.8,1991,2897
"522",1993.24206562668,1703.05,2371.9,1977.5,2886
"523",1993.2463690156,1700.93,2376.2,1971.9,2900
"524",1993.25067240452,1698.36,2375.5,1960.2,2888.8
"525",1993.25497579344,1697.39,2368.8,1941.2,2857.7
"526",1993.25927918236,1694.83,2364.4,1925.4,2838.5
"527",1993.26358257127,1705.66,2390.9,1935.1,2848.1
"528",1993.26788596019,1739.48,2372,1943.7,2848.3
"529",1993.27218934911,1798.63,2397.1,1980.4,2845.9
"530",1993.27649273803,1798.36,2403,1985.7,2843.2
"531",1993.28079612695,1808.74,2408.7,1992.2,2830.9
"532",1993.28509951587,1806.52,2418.1,1991.2,2837.1
"533",1993.28940290479,1815.63,2410.5,1991.2,2832.3
"534",1993.29370629371,1807.12,2399.9,1963.1,2831.7
"535",1993.29800968262,1829.36,2396.4,1974.9,2833
"536",1993.30231307154,1835.09,2381.8,1981.7,2842.9
"537",1993.30661646046,1826.45,2324.5,1968.4,2823.9
"538",1993.31091984938,1821.28,2313.7,1947.5,2814.1
"539",1993.3152232383,1828.53,2340.2,1965.7,2820.1
"540",1993.31952662722,1830.61,2350.5,1995,2827.7
"541",1993.32383001614,1859.49,2388.7,2006.2,2844.2
"542",1993.32813340506,1846.02,2398,1998.1,2879.4
"543",1993.33243679398,1832.2,2408.7,1989.5,2884.2
"544",1993.33674018289,1823.4,2401.5,2036,2917.6
"545",1993.34104357181,1823.07,2400.9,2085.9,2926.5
"546",1993.34534696073,1818.1,2400.7,2129,2941.7
"547",1993.34965034965,1857.36,2429.8,2110.6,2945
"548",1993.35395373857,1861.22,2431.5,2101.4,2941.3
"549",1993.35825712749,1870.8,2424.9,2115.3,2943.4
"550",1993.36256051641,1878.94,2423.3,2149.8,2969.8
"551",1993.36686390533,1870.24,2420.5,2138.5,2986.4
"552",1993.37116729424,1864.51,2384.5,2139.8,2971.6
"553",1993.37547068316,1894.56,2411.1,2167.4,3006.1
"554",1993.37977407208,1908.69,2449.5,2161.9,3009.1
"555",1993.384077461,1917.69,2461,2148,3010.1
"556",1993.38838084992,1903.44,2478.7,2148,3008.3
"557",1993.39268423884,1918.75,2464.9,2136.3,3025
"558",1993.39698762776,1930.29,2488,2160.8,3073.6
"559",1993.40129101668,1937.77,2480.6,2139.2,3065.5
"560",1993.40559440559,1909.53,2474.5,2128.2,3057.6
"561",1993.40989779451,1893.48,2467.3,2111.4,3042
"562",1993.41420118343,1907.65,2472.4,2123.4,3049.3
"563",1993.41850457235,1915.59,2499.7,2159.3,3079.2
"564",1993.42280796127,1890.58,2475.2,2173.6,3079.2
"565",1993.42711135019,1909.54,2478.6,2183.9,3100.6
"566",1993.43141473911,1929.56,2481,2205.7,3100.6
"567",1993.43571812803,1931.88,2488.5,2216.5,3100
"568",1993.44002151694,1923.67,2470.4,2191.9,3085.1
"569",1993.44432490586,1928.63,2463.8,2185.1,3072.6
"570",1993.44862829478,1920.43,2438.8,2156.1,3057.3
"571",1993.4529316837,1911.15,2392.5,2158,3055.4
"572",1993.45723507262,1878.77,2403.4,2137.3,3038.6
"573",1993.46153846154,1870.32,2397.9,2129.4,3035.4
"574",1993.46584185046,1870.46,2382.1,2108.8,3031.2
"575",1993.47014523938,1868.28,2363.6,2108.4,3037
"576",1993.47444862829,1874.38,2365.6,2119.1,3024.8
"577",1993.47875201721,1869.25,2388.3,2134.1,3028
"578",1993.48305540613,1852.81,2361.8,2078.5,2989.4
"579",1993.48735879505,1862.62,2374.4,2075.6,3003.9
"580",1993.49166218397,1884.67,2385.2,2099.5,3005.5
"581",1993.49596557289,1922.69,2418.4,2107.4,3004.5
"582",1993.50026896181,1922.05,2431.8,2094.4,3001.6
"583",1993.50457235073,1899.54,2414.6,2080,3007.5
"584",1993.50887573964,1902.14,2425.8,2057.5,3001.3
"585",1993.51317912856,1890.18,2445.9,2092.6,3005.2
"586",1993.51748251748,1914.4,2482.4,2108.6,3026.3
"587",1993.5217859064,1915.61,2478.3,2120,3036.9
"588",1993.52608929532,1908.97,2485.4,2126.8,3030.1
"589",1993.53039268424,1910.23,2473.1,2114.6,3037.5
"590",1993.53469607316,1920.46,2481.6,2116.7,3039.3
"591",1993.53899946208,1934.99,2490.3,2128.7,3067.7
"592",1993.543302851,1973.45,2521.3,2158.8,3085.2
"593",1993.54760623991,1994.09,2534.8,2164.5,3100.8
"594",1993.55190962883,1991.95,2528,2147.4,3092.4
"595",1993.55621301775,2015.71,2533.6,2156.4,3108.6
"596",1993.56051640667,2009.28,2548.5,2138.7,3102.2
"597",1993.56481979559,2004.11,2552.5,2126.9,3094.7
"598",1993.56912318451,1999.6,2571,2127.3,3080.9
"599",1993.57342657343,1995.35,2586.4,2113.9,3086.3
"600",1993.57772996235,2023.26,2612.6,2139.3,3120.8
"601",1993.58203335126,2032.25,2663.6,2145,3137.6
"602",1993.58633674018,2036.93,2660.7,2147.3,3129.6
"603",1993.5906401291,2029.87,2668.4,2149.7,3156.3
"604",1993.59494351802,2048.05,2690.1,2199.7,3188.3
"605",1993.59924690694,2083.62,2701.4,2231.9,3199
"606",1993.60355029586,2061.18,2685,2227.7,3184.8
"607",1993.60785368478,2048.75,2700.2,2210.4,3165.3
"608",1993.6121570737,2040.97,2715.9,2192,3154.3
"609",1993.61646046261,2053.66,2720.9,2196,3163
"610",1993.62076385153,2064.98,2723.2,2182,3171
"611",1993.62506724045,2068.51,2727.1,2182,3164.4
"612",1993.62937062937,2086.4,2742.9,2169.7,3164.1
"613",1993.63367401829,2086.22,2749.9,2171.2,3162.3
"614",1993.63797740721,2057.1,2706.6,2136,3149
"615",1993.64228079613,2013.65,2654.2,2081,3085.6
"616",1993.64658418505,2007.5,2675.3,2084.8,3077.6
"617",1993.65088757396,2040.74,2727.1,2112.9,3096
"618",1993.65519096288,2020.11,2742.1,2087.3,3098.5
"619",1993.6594943518,2021.81,2720.1,2087.3,3099.7
"620",1993.66379774072,2023.06,2721.1,2096.9,3099.1
"621",1993.66810112964,2047.2,2717.4,2117.9,3093.3
"622",1993.67240451856,2070.17,2712.3,2115.9,3097.5
"623",1993.67670790748,2070.17,2711.1,2148,3120
"624",1993.6810112964,2075.99,2727.1,2149.7,3125.5
"625",1993.68531468531,2072.13,2733.9,2145.2,3108
"626",1993.68961807423,2020.36,2696.5,2082.6,3070.6
"627",1993.69392146315,2027.99,2702.1,2071.5,3069.3
"628",1993.69822485207,2036.45,2717.8,2070.6,3067.2
"629",1993.70252824099,2057.8,2726.8,2118.4,3093.1
"630",1993.70683162991,2045.25,2741.9,2120.6,3111.4
"631",1993.71113501883,2052.09,2738.2,2119.3,3135.8
"632",1993.71543840775,2052.92,2738.5,2110.1,3166.9
"633",1993.71974179666,2089.77,2774.3,2154,3233.2
"634",1993.72404518558,2099.76,2787.2,2160.5,3223.9
"635",1993.7283485745,2128.3,2819,2188.4,3234.2
"636",1993.73265196342,2118.01,2836.4,2186.7,3237.3
"637",1993.73695535234,2127.39,2834.8,2176.1,3237.3
"638",1993.74125874126,2165.95,2843.8,2205.3,3277.4
"639",1993.74556213018,2166.58,2858.4,2211.4,3271.6
"640",1993.7498655191,2165.5,2861.2,2198.1,3261.3
"641",1993.75416890802,2163.83,2876.9,2196.3,3254.6
"642",1993.75847229693,2128.07,2867.8,2156.5,3248.4
"643",1993.76277568585,2129.52,2850.6,2162.6,3278.8
"644",1993.76707907477,2144.03,2867.7,2160.3,3311.2
"645",1993.77138246369,2154.76,2889.5,2196.4,3337.1
"646",1993.77568585261,2188.18,2909,2223.5,3364.9
"647",1993.77998924153,2183.78,2918,2215.9,3342.4
"648",1993.78429263045,2209.17,2942.4,2225.8,3355.7
"649",1993.78859601937,2227.63,2967.4,2243,3396.5
"650",1993.79289940828,2227.63,2967.4,2251.5,3412.3
"651",1993.7972027972,2266.7,2972.6,2276.6,3412.3
"652",1993.80150618612,2236.91,2930.9,2264.6,3412.3
"653",1993.80580957504,2229.62,2934.2,2281.9,3462
"654",1993.81011296396,2255.29,2957.6,2281.2,3428.8
"655",1993.81441635288,2255.29,2957.6,2268.2,3418.4
"656",1993.8187197418,2274.62,2996.2,2290.6,3418.4
"657",1993.82302313072,2249.85,2999.2,2274.3,3408.5
"658",1993.82732651963,2233.61,3009.4,2249.6,3379.2
"659",1993.83162990855,2220.63,3021.9,2275.1,3403
"660",1993.83593329747,2224.95,3042.9,2307.6,3446
"661",1993.84023668639,2225,3015.9,2317.3,3440.6
"662",1993.84454007531,2228.1,3026.6,2331.3,3413.8
"663",1993.84884346423,2182.06,2999,2281.9,3372
"664",1993.85314685315,2142.37,2949.9,2252.2,3360
"665",1993.85745024207,2151.05,2990.6,2262.3,3400.6
"666",1993.86175363098,2115.56,3011.1,2234.8,3407.8
"667",1993.8660570199,2130.35,3037.5,2247.4,3437
"668",1993.87036040882,2132.52,3049.4,2274.7,3475.1
"669",1993.87466379774,2098.36,3045.9,2257.8,3470
"670",1993.87896718666,2073.94,3039.3,2244,3484.2
"671",1993.88327057558,2107.29,3041.3,2274.5,3481.4
"672",1993.8875739645,2090.78,3066.5,2278.3,3444
"673",1993.89187735342,2128.66,3091.3,2282.4,3436.1
"674",1993.89618074233,2123.31,3095.2,2281,3427.3
"675",1993.90048413125,2156.61,3140.7,2313.2,3447.4
"676",1993.90478752017,2192.6,3178.4,2334.4,3491.8
"677",1993.90909090909,2181.88,3148.7,2331.3,3481.5
"678",1993.91339429801,2184.05,3169.1,2355.9,3520.3
"679",1993.91769768693,2137.08,3151.9,2322,3491.5
"680",1993.92200107585,2143.9,3166.6,2329.2,3475.4
"681",1993.92630446477,2095.11,3089.8,2287.1,3419.1
"682",1993.93060785368,2099.57,3097.2,2299.9,3440.2
"683",1993.9349112426,2116.43,3054.2,2302.1,3429.1
"684",1993.93921463152,2119.69,3012.2,2296.8,3407
"685",1993.94351802044,2108.77,3012.2,2275.1,3378.9
"686",1993.94782140936,2101.93,2947.1,2281.6,3363.5
"687",1993.95212479828,2130.71,2947.1,2258,3393.2
"688",1993.9564281872,2135.25,2947.1,2258,3417.7
"689",1993.96073157612,2162.29,3033.4,2281.2,3425.3
"690",1993.96503496503,2133.85,3025.9,2251.8,3382.6
"691",1993.96933835395,2108.06,2997.6,2215.2,3350.3
"692",1993.97364174287,2113.64,2982.8,2226.7,3333.7
"693",1993.97794513179,2140.25,3027.5,2252,3341.9
"694",1993.98224852071,2082.9,2958.4,2208.3,3267.5
"695",1993.98655190963,2075.33,2929.3,2199,3281.2
"696",1993.99085529855,2103.24,2888.2,2238.1,3328.1
"697",1993.99515868747,2057.2,2847.4,2183.1,3270.6
"698",1993.99946207639,2018.69,2768.5,2144.7,3248.1
"699",1994.0037654653,2044.45,2803.4,2144.7,3246.5
"700",1994.00806885422,2076.76,2865.2,2178.7,3278
"701",1994.01237224314,2132.12,2918.7,2219.9,3305.9
"702",1994.01667563206,2125.47,2902.4,2216.4,3264.4
"703",1994.02097902098,2118.01,2858.5,2199.7,3246.7
"704",1994.0252824099,2124.51,2861.2,2184.6,3233.9
"705",1994.02958579882,2101.89,2831.6,2175,3191.9
"706",1994.03388918774,2169.4,2870.5,2215,3233.4
"707",1994.03819257665,2178.91,2906.9,2258.5,3267.4
"708",1994.04249596557,2168.11,2887.1,2242.7,3242.9
"709",1994.04679935449,2160.45,2887.7,2247.8,3255.7
"710",1994.05110274341,2140.39,2843.5,2221.3,3218.1
"711",1994.05540613233,2130.55,2804.3,2202.7,3198
"712",1994.05970952125,2141.7,2824.7,2200.7,3201.5
"713",1994.06401291017,2162.96,2857,2200.2,3155.3
"714",1994.06831629909,2144.36,2850.8,2152.6,3121.7
"715",1994.072619688,2144,2831.8,2136.6,3129
"716",1994.07692307692,2167.72,2862.4,2144.5,3129.5
"717",1994.08122646584,2162.82,2827.4,2123.4,3123.4
"718",1994.08552985476,2151.84,2814.5,2083.9,3092.4
"719",1994.08983324368,2142.88,2794.8,2081.9,3086.4
"720",1994.0941366326,2142.88,2794.8,2081.9,3086.4
"721",1994.09844002152,2142.88,2794.8,2081.9,3086.4
"722",1994.10274341044,2177.09,2807.3,2100.3,3116.2
"723",1994.10704679935,2184.89,2830.2,2128.2,3131.5
"724",1994.11135018827,2202.57,2860.9,2119.6,3129
"725",1994.11565357719,2203.18,2873.4,2114.8,3120.8
"726",1994.11995696611,2224.85,2884,2145.3,3149.4
"727",1994.12426035503,2211.19,2887.8,2148.6,3159.1
"728",1994.12856374395,2215.19,2877.7,2152.4,3145.8
"729",1994.13286713287,2198.24,2843.7,2139.1,3131.7
"730",1994.13717052179,2211.92,2872.9,2159.6,3168.3
"731",1994.1414739107,2218.37,2869.1,2160.1,3138.2
"732",1994.14577729962,2193.89,2837.1,2136,3128
"733",1994.15008068854,2194.09,2818.7,2102.7,3098.3
"734",1994.15438407746,2194.41,2781.6,2092,3101.2
"735",1994.15868746638,2218.13,2787.9,2135.2,3133.7
"736",1994.1629908553,2208.68,2763.5,2116.3,3106.1
"737",1994.16729424422,2241.36,2776.2,2130.9,3125.3
"738",1994.17159763314,2256.98,2791.3,2147.3,3150
"739",1994.17590102205,2237.82,2768.9,2150.3,3129.9
"740",1994.18020441097,2252.51,2736.3,2166,3125.3
"741",1994.18450779989,2266.72,2765.2,2186.2,3125.3
"742",1994.18881118881,2261.71,2755.9,2179,3100
"743",1994.19311457773,2241.85,2705.6,2141.6,3070.5
"744",1994.19741796665,2249.78,2682.2,2162.6,3106
"745",1994.20172135557,2233.55,2641.4,2158.2,3106
"746",1994.20602474449,2218.77,2569.5,2139.4,3097.8
"747",1994.21032813341,2241.34,2629,2165,3136.3
"748",1994.21463152232,2248.02,2633,2176.7,3130.5
"749",1994.21893491124,2248.02,2633,2176.7,3137.8
"750",1994.22323830016,2257.33,2678.7,2187,3119.2
"751",1994.22754168908,2272.96,2709,2187.8,3115.6
"752",1994.231845078,2268.11,2727.1,2195.2,3123.5
"753",1994.23614846692,2254.21,2740.6,2184,3116.5
"754",1994.24045185584,2245.79,2725.8,2165.4,3122.8
"755",1994.24475524476,2238.97,2732.7,2155.4,3127.3
"756",1994.24905863367,2238.97,2732.7,2155.4,3108.4
"757",1994.25336202259,2188.01,2692,2133.3,3089.1
"758",1994.25766541151,2137.56,2673.1,2084.4,3020.7
"759",1994.26196880043,2146,2689.2,2091.9,3019.7
"760",1994.26627218935,2112.8,2711.9,2050.7,2966.4
"761",1994.27057557827,2129.76,2742.9,2052.5,2966.4
"762",1994.27487896719,2137.34,2722.9,2029.9,2970.5
"763",1994.27918235611,2113.62,2731.5,1979.7,2931.9
"764",1994.28348574502,2120.23,2725.9,2007.4,2980.8
"765",1994.28778913394,2158.88,2728.4,2041.7,2997.8
"766",1994.29209252286,2163.59,2781.4,2037.2,3009.4
"767",1994.29639591178,2131.8,2778.1,2023.7,3004.8
"768",1994.3006993007,2143.93,2801.1,2046.8,3038.2
"769",1994.30500268962,2131.14,2777.2,2028.4,3028.9
"770",1994.30930607854,2143.58,2763.8,2020.7,3055.9
"771",1994.31360946746,2084.42,2744.2,1977.7,3016.3
"772",1994.31791285637,2088.44,2740,1992,3039.6
"773",1994.32221624529,2073.21,2701.8,1966.4,3045.8
"774",1994.32651963421,2047.29,2666.6,1942.8,3030.1
"775",1994.33082302313,2031.8,2627.6,1936,3022.9
"776",1994.33512641205,1986.42,2545,1903,2971.1
"777",1994.33942980097,1957.08,2544.2,1890.8,2940.2
"778",1994.34373318989,2004.93,2595.7,1917,2960.4
"779",1994.34803657881,2032.52,2626.7,1939,2942.4
"780",1994.35233996772,2005.07,2577.2,1907,2876.6
"781",1994.35664335664,2000.48,2561.4,1911.6,2899.9
"782",1994.36094674556,2022.25,2604.4,1925.8,2909
"783",1994.36525013448,2042.45,2631.2,1936.3,2946.3
"784",1994.3695535234,2020.85,2608.8,1892,2919.2
"785",1994.37385691232,2040.69,2588.9,1872.9,2936.4
"786",1994.37816030124,2061.7,2636.4,1866.2,2970.4
"787",1994.38246369016,2034.64,2609.7,1878.7,2965
"788",1994.38676707907,2031.33,2598.9,1889,2946.7
"789",1994.39107046799,2049.1,2590.5,1920.8,2964.4
"790",1994.39537385691,2047.83,2560.3,1920.8,2962.4
"791",1994.39967724583,2069.46,2562.5,1949.8,2983.8
"792",1994.40398063475,2048.57,2508,1942.1,2963.9
"793",1994.40828402367,2051.25,2474.5,1974.6,3005.3
"794",1994.41258741259,2070.71,2528.3,1974.6,3050.4
"795",1994.41689080151,2103.54,2514.9,1974.6,3074.8
"796",1994.42119419043,2116.96,2494.7,2025.1,3082
"797",1994.42549757934,2129.86,2521.6,2052.3,3091.3
"798",1994.42980096826,2120.97,2562.3,2043.7,3077.2
"799",1994.43410435718,2126.75,2579.4,2053.8,3095.1
"800",1994.4384077461,2148.23,2599.2,2041.4,3114.7
"801",1994.44271113502,2144.21,2601.2,2059.8,3106.1
"802",1994.44701452394,2163.32,2604.4,2076.8,3117.2
"803",1994.45131791286,2135.93,2544.9,2055.7,3082.3
"804",1994.45562130178,2134.12,2559.3,2053.4,3095.9
"805",1994.45992469069,2152.19,2579.5,2075,3082.6
"806",1994.46422807961,2161.5,2579.5,2069.6,3097.4
"807",1994.46853146853,2193.63,2629.7,2117.2,3157.5
"808",1994.47283485745,2190.83,2620.7,2115,3160.4
"809",1994.47713824637,2176.66,2615.3,2096.5,3150.5
"810",1994.48144163529,2188.81,2600.8,2107.1,3167.5
"811",1994.48574502421,2182.32,2617.5,2106.3,3171.9
"812",1994.49004841313,2160.56,2585.5,2074.5,3168.6
"813",1994.49435180204,2166.51,2591.4,2064.2,3167
"814",1994.49865519096,2156.31,2588.8,2038.9,3138.2
"815",1994.50295857988,2133.74,2580.5,2007,3142.3
"816",1994.5072619688,2134.34,2570.6,2007,3142.2
"817",1994.51156535772,2152.65,2588.7,2012.4,3147.3
"818",1994.51586874664,2166.56,2599.3,2035,3190.3
"819",1994.52017213556,2151.44,2582.7,2010.5,3182.6
"820",1994.52447552448,2143.84,2557,2001.3,3191.4
"821",1994.52877891339,2113.37,2532.4,1972.6,3171.3
"822",1994.53308230231,2121.25,2530.9,2000.6,3175.1
"823",1994.53738569123,2132.98,2541.1,2006.3,3205.2
"824",1994.54168908015,2153.48,2551.1,2026.5,3234.2
"825",1994.54599246907,2190.58,2581.3,2062.7,3265.1
"826",1994.55029585799,2215.72,2635.2,2075.3,3265.1
"827",1994.55459924691,2205.82,2635.7,2060.4,3249.6
"828",1994.55890263583,2207.09,2645.6,2069.1,3251.3
"829",1994.56320602474,2185.78,2628.4,2034.9,3216.5
"830",1994.56750941366,2197.38,2672,2020.4,3222.7
"831",1994.57181280258,2173.6,2674.5,1998.2,3241.5
"832",1994.5761161915,2158.07,2652.4,1961.5,3205.4
"833",1994.58041958042,2167.68,2662.5,1964.2,3203.9
"834",1994.58472296934,2178.1,2664.1,1983.4,3180
"835",1994.58902635826,2155.58,2642.1,1948.8,3139.3
"836",1994.59332974718,2155.81,2643,1966.8,3128.8
"837",1994.59763313609,2157.15,2658.8,1969.4,3121.4
"838",1994.60193652501,2118.17,2637.7,1952.9,3079.8
"839",1994.60623991393,2129.36,2628.6,1977.3,3112.7
"840",1994.61054330285,2097.45,2603.3,1924.6,3065.1
"841",1994.61484669177,2100.55,2614.7,1922.9,3079.1
"842",1994.61915008069,2059.15,2593,1919.3,3037.3
"843",1994.62345346961,2067.17,2594,1897.2,3014.8
"844",1994.62775685853,2072.81,2602.9,1899.4,3021.2
"845",1994.63206024744,2097.33,2609.1,1927.4,3028.2
"846",1994.63636363636,2057.83,2586.1,1902.7,2999.8
"847",1994.64066702528,2056.89,2581,1901.3,3008.5
"848",1994.6449704142,2070.36,2590,1905,3038.7
"849",1994.64927380312,2016.08,2558,1876.2,2992.5
"850",1994.65357719204,2002.3,2534.4,1879.3,3026.3
"851",1994.65788058096,2002.3,2499.5,1852.8,2983.5
"852",1994.66218396988,1988.67,2522.5,1876.1,3001.8
"853",1994.66648735879,1946.49,2480.4,1833.7,2956.3
"854",1994.67079074771,1965.41,2484.8,1843.4,2984.4
"855",1994.67509413663,1977.67,2496.9,1856.4,2998.7
"856",1994.67939752555,2048.56,2553.4,1898.3,3032.3
"857",1994.68370091447,2087.71,2570.2,1919,3073
"858",1994.68800430339,2072.68,2562.7,1918.1,3100.5
"859",1994.69230769231,2108.08,2593.3,1955.6,3141.9
"860",1994.69661108123,2118.52,2585.3,1933,3106.7
"861",1994.70091447015,2095.58,2575.6,1906.4,3120.2
"862",1994.70521785906,2069.58,2542.5,1898.6,3085.3
"863",1994.70952124798,2055.94,2529.8,1876.3,3060.8
"864",1994.7138246369,2048.15,2530.9,1867.4,3063.2
"865",1994.71812802582,2016.6,2508.6,1842.1,3032.8
"866",1994.72243141474,2022.64,2525.2,1841.6,3029.1
"867",1994.72673480366,1995.85,2494.7,1824.4,3000.9
"868",1994.73103819258,2009.45,2477.2,1831.5,2999.9
"869",1994.7353415815,2026.37,2458.6,1858.1,3029.6
"870",1994.73964497041,2064.86,2490.5,1905.7,3083.8
"871",1994.74394835933,2061.58,2506.5,1905.7,3097.4
"872",1994.74825174825,2066.18,2503.9,1905.7,3096.3
"873",1994.75255513717,2039.91,2500,1873.6,3081.3
"874",1994.75685852609,2061.37,2534.8,1911.1,3104.4
"875",1994.76116191501,2069.39,2541,1931.7,3097.6
"876",1994.76546530393,2043.3,2557.9,1906.1,3065.8
"877",1994.76976869285,2056.36,2543.9,1921.5,3063.8
"878",1994.77407208176,2090.78,2590.4,1943.9,3099.6
"879",1994.77837547068,2098.04,2602.7,1948.4,3103.5
"880",1994.7826788596,2073.67,2597.8,1948.4,3075.9
"881",1994.78698224852,2091.04,2590.9,1941.1,3095.3
"882",1994.79128563744,2112.21,2591.9,1954.5,3135.4
"883",1994.79558902636,2112.21,2609.4,1950.2,3146.5
"884",1994.79989241528,2091.94,2600.9,1927.5,3127.5
"885",1994.8041958042,2089.48,2606.5,1926.5,3131
"886",1994.80849919311,2097.2,2607,1927.8,3121
"887",1994.81280258203,2073.29,2571.8,1911.4,3078.7
"888",1994.81710597095,2040.05,2546.1,1893.1,3027.5
"889",1994.82140935987,2058.79,2568.6,1934.7,3036.6
"890",1994.82571274879,2056.27,2572.5,1945.9,3033.5
"891",1994.83001613771,2050.82,2579.4,1952.4,3047.1
"892",1994.83431952663,2036.24,2584.7,1940,3061.1
"893",1994.83862291555,2057.08,2594.9,1975.9,3081.4
"894",1994.84292630446,2045.54,2576,1964,3039.6
"895",1994.84722969338,2042.38,2577.5,1982.7,3017.3
"896",1994.8515330823,2067.26,2611,1973.7,3033.5
"897",1994.85583647122,2046.99,2589.1,1969,3016.1
"898",1994.86013986014,2044.04,2584.3,1969.8,3012.5
"899",1994.86444324906,2041.85,2589.3,1954.1,3013.8
"900",1994.86874663798,2024.19,2576,1937,2977.3
"901",1994.8730500269,2003.64,2562.8,1919.3,2943.4
"902",1994.87735341581,2019.13,2566,1917.1,2946.4
"903",1994.88165680473,2040.94,2581.4,1930.2,2980.6
"904",1994.88596019365,2054.23,2598,1931.1,2973.4
"905",1994.89026358257,2069.9,2604.7,1924.2,3013.6
"906",1994.89456697149,2066.59,2600.7,1928.1,3034.4
"907",1994.89887036041,2080.16,2614.7,1924.7,3058.1
"908",1994.90317374933,2095.5,2636.1,1940.9,3070.4
"909",1994.90747713825,2102.25,2649.8,1952.1,3091.7
"910",1994.91178052717,2100.98,2651,1949.9,3083.4
"911",1994.91608391608,2100.98,2651,1966.6,3083.4
"912",1994.920387305,2110.77,2673.5,1956,3083.4
"913",1994.92469069392,2097.34,2656.2,1927.8,3095.8
"914",1994.92899408284,2074.68,2628.8,1894.2,3065.6
"915",1994.93329747176,2097.51,2628.8,1881.2,3065.5
"916",1994.93760086068,2079.19,2628.8,1881.2,3065.5
"917",1994.9419042496,2068.92,2612.3,1885.9,3065.7
"918",1994.94620763852,2072.9,2632.4,1901.8,3051.6
"919",1994.95051102743,2051.46,2613.1,1871.5,3032.3
